3.140,-3.620,4.790,139.090,3.140,-3.620,4.790,139.090,3.140,-3.620,4.790,139.090,3.140,-3.620,4.790,139.090,0.051
2.960,-3.560,4.630,140.260,2.960,-3.560,4.630,140.260,2.960,-3.560,4.630,140.260,2.960,-3.560,4.630,140.260,0.000
2.890,-3.460,4.510,140.150,2.890,-3.460,4.510,140.150,2.890,-3.460,4.510,140.150,2.890,-3.460,4.510,140.150,0.000
2.870,-3.330,4.400,139.260,2.870,-3.330,4.400,139.260,2.870,-3.330,4.400,139.260,2.870,-3.330,4.400,139.260,0.000
2.800,-3.190,4.250,138.730,2.800,-3.190,4.250,138.730,2.800,-3.190,4.250,138.730,2.800,-3.190,4.250,138.730,0.000
2.570,-3.070,4.000,140.000,2.570,-3.070,4.000,140.000,2.570,-3.070,4.000,140.000,2.570,-3.070,4.000,140.000,0.000
2.140,-2.970,3.660,144.270,2.140,-2.970,3.660,144.270,2.140,-2.970,3.660,144.270,2.140,-2.970,3.660,144.270,0.025
1.670,-2.860,3.320,149.720,1.670,-2.860,3.320,149.720,1.670,-2.860,3.320,149.720,1.670,-2.860,3.320,149.720,0.000
1.430,-2.700,3.060,152.180,1.430,-2.700,3.060,152.180,1.430,-2.700,3.060,152.180,1.430,-2.700,3.060,152.180,0.000
1.560,-2.460,2.910,147.590,1.560,-2.460,2.910,147.590,1.560,-2.460,2.910,147.590,1.560,-2.460,2.910,147.590,0.000
1.890,-2.130,2.850,138.500,1.890,-2.130,2.850,138.500,1.890,-2.130,2.850,138.500,1.890,-2.130,2.850,138.500,0.000
2.150,-1.770,2.780,129.440,2.150,-1.770,2.780,129.440,2.150,-1.770,2.780,129.440,2.150,-1.770,2.780,129.440,0.000
2.160,-1.400,2.580,122.820,2.250,-1.780,2.870,128.330,2.205,-1.590,2.725,125.575,2.205,-1.590,2.725,125.575,0.000
2.060,-1.050,2.310,117.080,2.350,-1.770,2.940,127.010,2.205,-1.410,2.625,122.045,2.205,-1.410,2.625,122.045,0.000
2.040,-0.780,2.190,110.900,2.450,-1.690,2.980,124.490,2.245,-1.235,2.585,117.695,2.245,-1.235,2.585,117.695,0.000
2.240,-0.610,2.330,105.300,2.540,-1.560,2.980,121.560,2.390,-1.085,2.655,113.430,2.390,-1.085,2.655,113.430,0.000
2.470,-0.570,2.530,102.940,2.560,-1.440,2.940,119.260,2.515,-1.005,2.735,111.100,2.515,-1.005,2.735,111.100,0.000
2.440,-0.650,2.520,104.820,2.490,-1.370,2.840,118.790,2.465,-1.010,2.680,111.805,2.465,-1.010,2.680,111.805,0.000
1.970,-0.840,2.150,113.070,2.290,-1.390,2.670,121.230,2.130,-1.115,2.410,117.150,2.130,-1.115,2.410,117.150,0.000
1.290,-1.090,1.690,130.190,1.950,-1.430,2.420,126.370,1.620,-1.260,2.055,128.280,1.620,-1.260,2.055,128.280,0.000
0.700,-1.320,1.490,152.010,1.470,-1.430,2.050,134.180,1.085,-1.375,1.770,143.095,1.085,-1.375,1.770,143.095,0.000
0.430,-1.460,1.520,163.550,0.900,-1.320,1.600,145.710,0.665,-1.390,1.560,154.630,0.665,-1.390,1.560,154.630,0.000
0.370,-1.510,1.560,166.090,0.360,-1.090,1.150,161.690,0.365,-1.300,1.355,163.890,0.365,-1.300,1.355,163.890,0.000
0.340,-1.490,1.520,167.140,0.010,-0.750,0.750,178.950,0.175,-1.120,1.135,173.045,0.175,-1.120,1.135,173.045,0.000
0.180,-1.390,1.400,172.800,-0.030,-0.310,0.310,186.130,0.320,-1.130,1.180,164.020,0.157,-0.943,0.963,174.317,0.000
-0.100,-1.230,1.230,184.530,0.120,0.090,0.150,52.560,-0.040,-0.910,0.910,182.250,-0.007,-0.683,0.763,139.780,0.000
-0.420,-1.020,1.100,202.310,0.310,0.320,0.440,43.880,-0.090,-0.600,0.610,188.300,-0.067,-0.433,0.717,144.830,0.000
-0.720,-0.760,1.040,223.410,0.400,0.290,0.500,54.620,0.060,-0.270,0.280,167.070,-0.087,-0.247,0.607,148.367,0.000
-0.910,-0.470,1.020,242.580,0.350,0.090,0.360,74.880,0.270,-0.020,0.270,93.850,-0.097,-0.133,0.550,137.103,0.000
