3.150,-2.150,3.810,124.270,3.150,-2.150,3.810,124.270,3.150,-2.150,3.810,124.270,3.150,-2.150,3.810,124.270,0.105
3.150,-1.900,3.680,121.070,3.150,-1.900,3.680,121.070,3.150,-1.900,3.680,121.070,3.150,-1.900,3.680,121.070,0.033
3.150,-1.850,3.660,120.490,3.150,-1.850,3.660,120.490,3.150,-1.850,3.660,120.490,3.150,-1.850,3.660,120.490,0.022
3.150,-1.940,3.700,121.620,3.150,-1.940,3.700,121.620,3.150,-1.940,3.700,121.620,3.150,-1.940,3.700,121.620,0.039
3.120,-2.040,3.720,123.220,3.120,-2.040,3.720,123.220,3.120,-2.040,3.720,123.220,3.120,-2.040,3.720,123.220,0.066
3.030,-2.050,3.660,124.110,3.030,-2.050,3.660,124.110,3.030,-2.050,3.660,124.110,3.030,-2.050,3.660,124.110,0.105
2.880,-1.890,3.450,123.270,2.880,-1.890,3.450,123.270,2.880,-1.890,3.450,123.270,2.880,-1.890,3.450,123.270,0.017
2.770,-1.610,3.200,120.180,2.770,-1.610,3.200,120.180,2.770,-1.610,3.200,120.180,2.770,-1.610,3.200,120.180,0.017
2.800,-1.290,3.090,114.740,2.800,-1.290,3.090,114.740,2.800,-1.290,3.090,114.740,2.800,-1.290,3.090,114.740,0.006
3.050,-1.010,3.210,108.320,3.050,-1.010,3.210,108.320,3.050,-1.010,3.210,108.320,3.050,-1.010,3.210,108.320,0.000
3.350,-0.800,3.440,103.380,3.350,-0.800,3.440,103.380,3.350,-0.800,3.440,103.380,3.350,-0.800,3.440,103.380,0.000
3.490,-0.680,3.550,100.950,3.490,-0.680,3.550,100.950,3.490,-0.680,3.550,100.950,3.490,-0.680,3.550,100.950,0.000
3.340,-0.650,3.400,101.040,3.360,-0.900,3.480,105.020,3.350,-0.775,3.440,103.030,3.350,-0.775,3.440,103.030,0.000
3.090,-0.660,3.160,102.010,3.290,-1.050,3.450,107.700,3.190,-0.855,3.305,104.855,3.190,-0.855,3.305,104.855,0.000
3.020,-0.610,3.080,101.430,3.370,-1.000,3.510,106.520,3.195,-0.805,3.295,103.975,3.195,-0.805,3.295,103.975,0.000
3.290,-0.450,3.320,97.830,3.530,-0.830,3.630,103.170,3.410,-0.640,3.475,100.500,3.410,-0.640,3.475,100.500,0.000
3.690,-0.250,3.700,93.910,3.680,-0.640,3.730,99.810,3.685,-0.445,3.715,96.860,3.685,-0.445,3.715,96.860,0.000
3.920,-0.110,3.930,91.610,3.720,-0.540,3.760,98.260,3.820,-0.325,3.845,94.935,3.820,-0.325,3.845,94.935,0.000
3.760,-0.110,3.760,91.630,3.590,-0.620,3.640,99.740,3.675,-0.365,3.700,95.685,3.675,-0.365,3.700,95.685,0.017
3.260,-0.260,3.270,94.490,3.270,-0.790,3.370,103.610,3.265,-0.525,3.320,99.050,3.265,-0.525,3.320,99.050,0.050
2.580,-0.550,2.640,102.120,2.800,-0.960,2.960,108.990,2.690,-0.755,2.800,105.555,2.690,-0.755,2.800,105.555,0.033
1.850,-0.970,2.090,117.540,2.200,-1.050,2.440,115.540,2.025,-1.010,2.265,116.540,2.025,-1.010,2.265,116.540,0.044
1.130,-1.320,1.740,139.440,1.520,-1.090,1.870,125.520,1.325,-1.205,1.805,132.480,1.325,-1.205,1.805,132.480,0.000
0.470,-1.430,1.500,161.750,0.810,-1.120,1.380,144.120,0.640,-1.275,1.440,152.935,0.640,-1.275,1.440,152.935,0.000
-0.090,-1.150,1.150,184.260,0.130,-1.180,1.190,173.710,0.270,-1.360,1.390,168.730,0.103,-1.230,1.243,175.567,0.000
-0.480,-0.640,0.800,217.020,-0.410,-1.190,1.260,199.100,-0.120,-1.330,1.330,185.110,-0.337,-1.053,1.130,200.410,0.000
-0.650,-0.110,0.660,260.670,-0.700,-1.050,1.260,213.890,-0.190,-1.250,1.270,188.540,-0.513,-0.803,1.063,221.033,0.000
-0.580,0.260,0.630,294.190,-0.690,-0.700,0.980,224.710,-0.060,-1.150,1.150,182.960,-0.443,-0.530,0.920,233.953,0.000
-0.350,0.440,0.560,321.830,-0.550,-0.290,0.630,242.330,0.090,-1.040,1.040,175.200,-0.270,-0.297,0.743,246.453,0.000
-0.100,0.470,0.480,348.260,-0.540,-0.030,0.540,266.390,0.060,-0.930,0.930,176.460,-0.193,-0.163,0.650,263.703,0.000
0.060,0.360,0.370,8.820,-0.830,-0.060,0.830,265.650,-0.270,-0.830,0.880,198.070,-0.347,-0.177,0.693,157.513,0.000
0.020,0.220,0.230,5.570,-1.320,-0.230,1.340,260.050,-0.740,-0.750,1.060,224.510,-0.680,-0.253,0.877,163.377,0.000
-0.280,0.150,0.320,297.720,-1.860,-0.320,1.890,260.120,-1.110,-0.680,1.300,238.750,-1.083,-0.283,1.170,265.530,0.000
-0.860,0.200,0.890,283.210,-2.280,-0.190,2.280,265.190,-1.210,-0.610,1.350,243.280,-1.450,-0.200,1.507,263.893,0.000
-1.390,0.300,1.420,282.270,-2.400,0.040,2.400,270.920,-1.020,-0.600,1.190,239.600,-1.603,-0.087,1.670,264.263,0.000
-1.440,0.330,1.480,282.730,-2.040,0.170,2.050,274.790,-0.610,-0.720,0.940,220.410,-1.363,-0.073,1.490,259.310,0.000
-0.760,0.190,0.780,284.130,-1.110,0.060,1.110,273.170,-0.020,-1.000,1.000,180.960,0.370,-1.220,1.280,163.210,0.000
0.420,-0.050,0.420,97.260,0.170,-0.240,0.290,145.520,0.700,-1.400,1.570,153.570,1.180,-2.010,2.330,149.510,0.000
1.700,-0.320,1.730,100.660,1.470,-0.640,1.610,113.560,1.470,-1.870,2.380,141.800,1.940,-2.360,3.060,140.560,0.000
2.770,-0.540,2.830,101.080,2.550,-1.060,2.760,112.590,2.240,-2.340,3.240,136.220,2.620,-2.410,3.570,132.620,0.039
3.540,-0.720,3.610,101.530,3.310,-1.480,3.620,114.130,2.900,-2.740,3.990,133.370,3.180,-2.330,3.940,126.190,0.050
3.970,-0.880,4.070,102.430,3.720,-1.910,4.180,117.180,3.360,-3.030,4.530,132.040,3.560,-2.270,4.220,122.530,0.055
4.070,-1.030,4.200,104.170,3.780,-2.330,4.440,121.680,3.540,-3.160,4.740,131.750,3.740,-2.370,4.430,122.410,0.105
3.920,-1.220,4.100,107.310,3.600,-2.670,4.490,126.580,3.480,-3.160,4.700,132.220,3.740,-2.550,4.530,124.310,0.088
3.620,-1.500,3.920,112.530,3.320,-2.830,4.360,130.520,3.260,-3.080,4.480,133.380,3.620,-2.680,4.500,126.530,0.066
3.260,-1.880,3.770,119.960,3.030,-2.740,4.080,132.130,2.940,-2.950,4.170,135.080,3.410,-2.640,4.320,127.780,0.011
2.850,-2.220,3.610,127.960,2.730,-2.400,3.640,131.370,2.590,-2.710,3.760,136.290,3.170,-2.430,4.000,127.480,0.000
2.360,-2.350,3.330,134.930,2.370,-1.860,3.010,128.040,2.270,-2.290,3.230,135.230,2.960,-2.060,3.600,124.810,0.000
1.950,-1.160,2.270,120.690,2.040,-1.670,2.640,129.160,2.820,-1.560,3.220,118.890,2.950,-1.410,3.270,115.470,0.000
1.620,-0.490,1.690,106.880,1.980,-1.030,2.230,117.560,2.810,-1.100,3.020,111.330,3.010,-0.870,3.130,106.200,0.000
1.540,-0.050,1.540,91.930,2.160,-0.660,2.250,106.920,2.980,-0.880,3.110,106.380,3.280,-0.960,3.420,106.320,0.000
1.840,0.010,1.840,89.630,2.610,-0.710,2.700,105.230,3.350,-1.010,3.500,106.830,3.680,-1.460,3.960,111.590,0.000
2.400,-0.210,2.410,94.990,3.170,-1.030,3.330,108.080,3.790,-1.310,4.000,109.040,4.100,-2.060,4.590,116.720,0.039
3.020,-0.570,3.080,100.620,3.640,-1.390,3.890,110.880,4.130,-1.480,4.390,109.720,4.410,-2.450,5.040,119.090,0.072
3.570,-0.930,3.680,104.600,3.860,-1.580,4.170,112.320,4.260,-1.350,4.470,107.650,4.520,-2.410,5.120,118.090,0.143
