3.320,-1.930,3.840,120.200,3.320,-1.930,3.840,120.200,3.320,-1.930,3.840,120.200,3.320,-1.930,3.840,120.200,0.249
2.880,-1.780,3.390,121.760,2.880,-1.780,3.390,121.760,2.880,-1.780,3.390,121.760,2.880,-1.780,3.390,121.760,0.175
2.460,-1.710,2.990,124.850,2.460,-1.710,2.990,124.850,2.460,-1.710,2.990,124.850,2.460,-1.710,2.990,124.850,0.085
2.070,-1.680,2.670,129.090,2.070,-1.680,2.670,129.090,2.070,-1.680,2.670,129.090,2.070,-1.680,2.670,129.090,0.032
1.770,-1.650,2.420,132.960,1.770,-1.650,2.420,132.960,1.770,-1.650,2.420,132.960,1.770,-1.650,2.420,132.960,0.011
1.610,-1.550,2.240,134.050,1.610,-1.550,2.240,134.050,1.610,-1.550,2.240,134.050,1.610,-1.550,2.240,134.050,0.000
1.600,-1.370,2.110,130.460,1.600,-1.370,2.110,130.460,1.600,-1.370,2.110,130.460,1.600,-1.370,2.110,130.460,0.011
1.710,-1.190,2.080,124.720,1.710,-1.190,2.080,124.720,1.710,-1.190,2.080,124.720,1.710,-1.190,2.080,124.720,0.016
1.840,-1.120,2.160,121.380,1.840,-1.120,2.160,121.380,1.840,-1.120,2.160,121.380,1.840,-1.120,2.160,121.380,0.000
1.940,-1.270,2.320,123.110,1.940,-1.270,2.320,123.110,1.940,-1.270,2.320,123.110,1.940,-1.270,2.320,123.110,0.005
2.010,-1.530,2.530,127.290,2.010,-1.530,2.530,127.290,2.010,-1.530,2.530,127.290,2.010,-1.530,2.530,127.290,0.021
2.070,-1.800,2.740,131.000,2.070,-1.800,2.740,131.000,2.070,-1.800,2.740,131.000,2.070,-1.800,2.740,131.000,0.021
2.130,-1.960,2.900,132.730,2.220,-2.000,2.980,131.990,2.175,-1.980,2.940,132.360,2.175,-1.980,2.940,132.360,0.026
2.240,-2.070,3.050,132.760,2.200,-2.330,3.210,136.650,2.220,-2.200,3.130,134.705,2.220,-2.200,3.130,134.705,0.021
2.450,-2.170,3.270,131.580,2.400,-2.540,3.490,136.660,2.425,-2.355,3.380,134.120,2.425,-2.355,3.380,134.120,0.016
2.770,-2.310,3.610,129.840,2.720,-2.650,3.790,134.240,2.745,-2.480,3.700,132.040,2.745,-2.480,3.700,132.040,0.021
3.130,-2.490,4.000,128.470,3.070,-2.710,4.100,131.450,3.100,-2.600,4.050,129.960,3.100,-2.600,4.050,129.960,0.016
3.400,-2.660,4.320,128.080,3.360,-2.800,4.380,129.850,3.380,-2.730,4.350,128.965,3.380,-2.730,4.350,128.965,0.032
3.500,-2.810,4.490,128.800,3.500,-2.950,4.580,130.130,3.500,-2.880,4.535,129.465,3.500,-2.880,4.535,129.465,0.037
3.480,-2.900,4.530,129.800,3.490,-3.050,4.640,131.160,3.485,-2.975,4.585,130.480,3.485,-2.975,4.585,130.480,0.048
3.440,-2.890,4.490,130.080,3.340,-2.960,4.460,131.600,3.390,-2.925,4.475,130.840,3.390,-2.925,4.475,130.840,0.058
3.410,-2.750,4.380,128.880,3.060,-2.590,4.010,130.240,3.235,-2.670,4.195,129.560,3.235,-2.670,4.195,129.560,0.090
3.330,-2.470,4.140,126.570,2.770,-2.060,3.450,126.580,3.050,-2.265,3.795,126.575,3.050,-2.265,3.795,126.575,0.127
3.080,-2.050,3.700,123.630,2.580,-1.520,2.990,120.540,2.830,-1.785,3.345,122.085,2.830,-1.785,3.345,122.085,0.164
2.610,-1.510,3.010,120.130,2.560,-1.120,2.790,113.650,2.640,-1.200,2.910,114.460,2.603,-1.277,2.903,116.080,0.138
2.070,-0.990,2.290,115.500,2.610,-0.860,2.750,108.170,2.590,-1.000,2.780,110.980,2.423,-0.950,2.607,111.550,0.116
1.660,-0.610,1.770,110.270,2.590,-0.700,2.680,105.140,2.510,-0.910,2.670,109.870,2.253,-0.740,2.373,108.427,0.079
1.550,-0.500,1.630,107.870,2.380,-0.610,2.460,104.370,2.390,-0.890,2.550,110.500,2.107,-0.667,2.213,107.580,0.074
1.620,-0.540,1.710,108.340,2.010,-0.500,2.070,104.040,2.230,-0.880,2.390,111.520,1.953,-0.640,2.057,107.967,0.063
